003946804;17.21;0.0;OK
003950112;43.92;0.0;OK
003948407;36.3;0.0;OK
003947902;20.76;0.0;OK
003949713;41.76;0.0;OK
003949790;52.0;0.0;OK
003949125;30.56;0.0;OK
003948848;36.23;0.0;OK
003950543;13.26;0.0;OK
003949368;77.76;0.0;OK
003946015;13.99;0.0;OK
003946737;13.95;0.0;OK
003946101;22.45;0.0;OK
003948329;43.58;0.0;OK
003950582;54.62;0.0;OK
003947728;30.18;0.0;OK
003946963;46.42;0.0;OK
003945922;39.0;0.0;OK
003950188;16.97;0.0;OK
003949037;63.9;0.0;OK
003946810;24.36;0.0;OK
003948735;47.32;0.0;OK
003950314;21.98;0.0;OK
003948215;73.8;0.0;OK
003949635;32.35;0.0;OK
003947325;33.47;0.0;OK
003947199;51.45;0.0;OK
003951340;63.57;0.0;OK
003950670;60.93;0.0;OK
003948109;25.98;0.0;OK
003949192;37.96;0.0;OK
003948099;65.0;0.0;OK
003947507;51.85;0.0;OK
003949445;31.94;0.0;OK
003949414;44.94;0.0;OK
003950058;17.89;0.0;OK
003947429;37.99;0.0;OK
003951225;47.91;0.0;OK
003949360;67.77;0.0;OK
003951092;38.31;0.0;OK
003946012;63.58;0.0;OK
003946021;19.98;0.0;OK
003947352;37.06;0.0;OK
003948530;32.55;0.0;OK
003947972;31.87;0.0;OK
003948206;58.83;0.0;OK
003947811;31.27;0.0;OK
003946759;43.65;0.0;OK
003949919;46.53;0.0;OK
003949862;54.11;0.0;OK
003950277;39.0;0.0;OK
003949464;40.27;0.0;OK
003948105;30.26;0.0;OK
003947518;22.93;0.0;OK
003949578;44.95;0.0;OK
003946449;57.74;0.0;OK
003951133;36.09;0.0;OK
003949116;46.96;0.0;OK
003947929;36.26;0.0;OK
003950653;25.98;0.0;OK
003948399;35.89;0.0;OK
003947919;51.45;0.0;OK
003950302;60.54;0.0;OK
003947877;13.99;0.0;OK
003950646;52.82;0.0;OK
003947483;30.0;0.0;OK
003950255;47.83;0.0;OK
003948665;25.98;0.0;OK
003947470;47.43;0.0;OK
003949287;19.47;0.0;OK
003950573;30.88;0.0;OK
003950900;63.47;0.0;OK
003948736;30.88;0.0;OK
003947743;32.05;0.0;OK
003947515;41.15;0.0;OK
003946271;124.42;0.0;OK
003948455;49.17;0.0;OK
003947943;39.89;0.0;OK
003949215;43.37;0.0;OK
003950846;84.16;0.0;OK
003951104;48.73;0.0;OK
003949020;52.49;0.0;OK
003946878;41.57;0.0;OK
003946318;31.62;0.0;OK
003950389;7.38;0.0;OK
003947220;33.38;0.0;OK
003950311;30.0;0.0;OK
003949885;30.74;0.0;OK
003947879;8.99;0.0;OK
003950912;32.18;0.0;OK
003948290;45.46;0.0;OK
003950850;32.13;0.0;OK
003947955;33.95;0.0;OK
003946125;54.21;0.0;OK
003950366;25.98;0.0;OK
003947203;34.49;0.0;OK
003947244;37.68;0.0;OK
003948262;33.43;0.0;OK
003949108;32.18;0.0;OK
003950320;25.98;0.0;OK
003949482;16.98;0.0;OK
003948951;31.55;0.0;OK
003950420;50.0;0.0;OK
003950694;47.34;0.0;OK
003949633;43.48;0.0;OK
003948995;65.18;0.0;OK
003946057;32.9;0.0;OK
003946794;43.98;0.0;OK
003946113;22.45;0.0;OK
003948792;47.21;0.0;OK
003946248;38.0;0.0;OK
003949378;52.27;0.0;OK
003950903;33.92;0.0;OK
003947840;61.66;0.0;OK
003949346;41.85;0.0;OK
003950229;30.25;0.0;OK
003946569;31.86;0.0;OK
003946297;31.08;0.0;OK
003948365;57.96;0.0;OK
003945945;59.67;0.0;OK
003949767;37.04;0.0;OK
003950099;53.74;0.0;OK
003946574;31.81;0.0;OK
003950688;51.96;0.0;OK
003948845;32.09;0.0;OK
003951221;59.9;0.0;OK
003950385;39.0;0.0;OK
003948991;30.1;0.0;OK
003948063;36.04;0.0;OK
003949371;47.23;0.0;OK
003950803;44.95;0.0;OK
003950326;36.25;0.0;OK
003950552;31.97;0.0;OK
003946143;34.89;0.0;OK
003950820;26.85;0.0;OK
003949058;12.17;0.0;OK
003948878;82.75;0.0;OK
003948598;42.1;0.0;OK
003951068;14.12;0.0;OK
003947632;77.94;0.0;OK
003947130;48.49;0.0;OK
003950860;39.2;0.0;OK
003950202;23.98;0.0;OK
003946924;67.15;0.0;OK
003949882;45.43;0.0;OK
003948111;37.46;0.0;OK
003950157;37.56;0.0;OK
003946237;39.0;0.0;OK
003951153;158.51;0.0;OK
003950660;36.99;0.0;OK
003948046;35.97;0.0;OK
003950034;32.33;0.0;OK
003947362;33.94;0.0;OK
003947393;31.92;0.0;OK
003951244;34.3;0.0;OK
003948397;53.82;0.0;OK
003949113;71.13;0.0;OK
003951219;32.34;0.0;OK
003950942;45.9;0.0;OK
003949759;30.33;0.0;OK
003951200;33.84;0.0;OK
003949479;45.44;0.0;OK
003946591;30.45;0.0;OK
003945959;34.26;0.0;OK
003950074;34.08;0.0;OK
003950236;34.97;0.0;OK
003949644;8.99;0.0;OK
003947268;82.33;0.0;OK
003950390;30.69;0.0;OK
003946549;41.15;0.0;OK
003947956;38.13;0.0;OK
003946150;30.49;0.0;OK
003950038;34.56;0.0;OK
003946652;81.14;0.0;OK
003951085;133.28;0.0;OK
003951018;30.86;0.0;OK
003947135;38.98;0.0;OK
003949694;33.93;0.0;OK
003950554;78.56;0.0;OK
003949089;43.94;0.0;OK
003947394;33.85;0.0;OK
003951215;39.11;0.0;OK
003951033;43.45;0.0;OK
003949881;42.07;0.0;OK
003949319;79.88;0.0;OK
003950741;43.81;0.0;OK
003950708;26.97;0.0;OK
003949374;31.37;0.0;OK
003948752;31.94;0.0;OK
003945940;32.95;0.0;OK
003946875;64.71;0.0;OK
003946700;98.94;0.0;OK
003950586;30.01;0.0;OK
003949912;32.39;0.0;OK
003947992;31.58;0.0;OK
003950890;42.84;0.0;OK
003947788;8.99;0.0;OK
003950811;23.97;0.0;OK
003950691;50.74;0.0;OK
003948669;41.94;0.0;OK
003950259;30.87;0.0;OK
003950678;58.31;0.0;OK
003946581;49.3;0.0;OK
003948933;35.46;0.0;OK
003946063;11.36;0.0;OK
003946877;33.99;0.0;OK
003949520;33.59;0.0;OK
003947289;53.33;0.0;OK
003948503;49.4;0.0;OK
003946751;30.0;0.0;OK
003947991;50.88;0.0;OK
003950584;42.99;0.0;OK
003947418;23.97;0.0;OK
003950676;39.61;0.0;OK
003947925;37.41;0.0;OK
003946858;19.85;0.0;OK
003948336;23.99;0.0;OK
003949243;35.86;0.0;OK
003951279;53.34;0.0;OK
003946745;31.9;0.0;OK
003950097;47.96;0.0;OK
003946355;33.99;0.0;OK
003950488;51.12;0.0;OK
003951116;35.08;0.0;OK
003947859;30.0;0.0;OK
003950352;35.68;0.0;OK
003951148;68.9;0.0;OK
003951218;38.7;0.0;OK
003947477;41.28;0.0;OK
003950059;45.7;0.0;OK
003946160;36.29;0.0;OK
003951399;31.14;0.0;OK
003946999;34.81;0.0;OK
003948879;221.94;0.0;OK
003946746;13.94;0.0;OK
003951070;39.48;0.0;OK
003948256;75.39;0.0;OK
003947238;51.38;0.0;OK
003947286;39.0;0.0;OK
003947644;32.79;0.0;OK
003947899;35.98;0.0;OK
003949300;33.29;0.0;OK
003947179;29.49;0.0;OK
003947626;36.03;0.0;OK
003946053;22.77;0.0;OK
003949603;11.93;0.0;OK
003949350;31.0;0.0;OK
003947957;47.9;0.0;OK
003948283;31.41;0.0;OK
003950418;41.9;0.0;OK
003948482;166.66;0.0;OK
003948400;30.98;0.0;OK
003948637;37.97;0.0;OK
003947205;107.46;0.0;OK
003946539;72.22;0.0;OK
003951128;19.77;0.0;OK
003948763;46.23;0.0;OK
003949233;43.46;0.0;OK
003950117;31.33;0.0;OK
003946681;39.98;0.0;OK
003949139;56.11;0.0;OK
003948200;23.93;0.0;OK
003948514;22.98;0.0;OK
003950111;44.0;0.0;OK
003947798;39.0;0.0;OK
003946214;45.76;0.0;OK
003949049;23.48;0.0;OK
003948239;34.47;0.0;OK
003949641;31.96;0.0;OK
003949124;39.0;0.0;OK
003949595;8.99;0.0;OK
003948640;23.93;0.0;OK
003946853;53.63;0.0;OK
003948080;31.99;0.0;OK
003950195;13.94;0.0;OK
003949057;43.65;0.0;OK
003948653;32.5;0.0;OK
003949394;36.05;0.0;OK
003951328;29.39;0.0;OK
003947059;80.43;0.0;OK
003949681;13.99;0.0;OK
003947271;32.38;0.0;OK
003948047;67.93;0.0;OK
003947288;11.93;0.0;OK
003949129;14.28;0.0;OK
003946497;42.64;0.0;OK
003946200;52.0;0.0;OK
003948421;54.98;0.0;OK
003946058;57.72;0.0;OK
003946019;45.44;0.0;OK
003946372;33.57;0.0;OK
003946002;35.68;0.0;OK
003951396;81.34;0.0;OK
003949247;72.66;0.0;OK
003950477;103.92;0.0;OK
003950267;25.98;0.0;OK
003948494;27.01;0.0;OK
003948332;13.24;0.0;OK
003948214;37.11;0.0;OK
003949545;37.93;0.0;OK
003948634;39.38;0.0;OK
003948590;53.67;0.0;OK
003951172;64.9;0.0;OK
003949800;35.98;0.0;OK
003949172;39.92;0.0;OK
003948593;68.34;0.0;OK
003950067;33.33;0.0;OK
003947452;29.73;0.0;OK
003947093;58.9;0.0;OK
003946408;60.1;0.0;OK
003950956;44.3;0.0;OK
003950340;21.56;0.0;OK
003948081;30.25;0.0;OK
003949221;33.31;0.0;OK
003948172;57.99;0.0;OK
003949832;36.04;0.0;OK
003951304;30.45;0.0;OK
003946329;39.0;0.0;OK
003947345;36.45;0.0;OK
003948689;36.32;0.0;OK
003946068;39.0;0.0;OK
003948524;25.95;0.0;OK
003948184;51.54;0.0;OK
003947715;32.25;0.0;OK
003946425;28.28;0.0;OK
003947884;11.57;0.0;OK
003950288;37.07;0.0;OK
003950494;32.63;0.0;OK
003948782;34.05;0.0;OK
003947628;19.87;0.0;OK
003946576;30.11;0.0;OK
003946580;34.94;0.0;OK
003947973;76.38;0.0;OK
003947374;13.99;0.0;OK
003949369;37.47;0.0;OK
003947139;42.55;0.0;OK
003951137;52.13;0.0;OK
003949196;44.16;0.0;OK
003948360;30.98;0.0;OK
003946513;42.05;0.0;OK
003947186;6.97;0.0;OK
003951322;22.49;0.0;OK
003949693;39.44;0.0;OK
003947342;35.94;0.0;OK
003950618;38.54;0.0;OK
003946243;39.0;0.0;OK
003950449;37.99;0.0;OK
003949735;32.4;0.0;OK
003948267;30.16;0.0;OK
003946612;59.06;0.0;OK
003951004;40.09;0.0;OK
003949472;43.46;0.0;OK
003947713;39.0;0.0;OK
003950251;37.56;0.0;OK
003951025;31.36;0.0;OK
003948094;43.81;0.0;OK
003946134;26.45;0.0;OK
003950924;75.93;0.0;OK
003946724;30.53;0.0;OK
003950166;41.97;0.0;OK
003950243;50.74;0.0;OK
003948107;39.5;0.0;OK
003948779;47.84;0.0;OK
003948093;86.65;0.0;OK
003946734;62.04;0.0;OK
003951276;32.14;0.0;OK
003950909;32.69;0.0;OK
003946223;45.85;0.0;OK
003946383;37.87;0.0;OK
003950485;34.96;0.0;OK
003948702;34.87;0.0;OK
003947512;33.95;0.0;OK
003947011;68.6;0.0;OK
003946241;38.73;0.0;OK
003948395;35.94;0.0;OK
003946146;96.28;0.0;OK
003950815;17.94;0.0;OK
003946081;22.45;0.0;OK
003947617;47.96;0.0;OK
003947348;15.28;0.0;OK
003950490;31.25;0.0;OK
003949460;18.99;0.0;OK
003949834;27.46;0.0;OK
003950556;68.56;0.0;OK
003950469;14.28;0.0;OK
003947721;12.75;0.0;OK
003949757;104.83;0.0;OK
003947204;45.7;0.0;OK
003945974;53.82;0.0;OK
003950223;52.15;0.0;OK
003950070;25.98;0.0;OK
003948108;76.05;0.0;OK
003949965;16.97;0.0;OK
003947896;37.96;0.0;OK
003945921;59.03;0.0;OK
003950795;30.41;0.0;OK
003951112;41.93;0.0;OK
003950852;13.97;0.0;OK
003948231;43.79;0.0;OK
003946553;52.0;0.0;OK
003948588;34.58;0.0;OK
003948404;50.58;0.0;OK
003947448;35.43;0.0;OK
003950843;34.04;0.0;OK
003949844;33.99;0.0;OK
003945941;30.26;0.0;OK
003950769;33.86;0.0;OK
003946039;30.0;0.0;OK
003951125;51.96;0.0;OK
003948340;46.98;0.0;OK
003951097;31.96;0.0;OK
003948728;33.48;0.0;OK
003946808;81.71;0.0;OK
003951318;24.98;0.0;OK
003950240;36.42;0.0;OK
003947277;39.0;0.0;OK
003946529;6.38;0.0;OK
003950077;38.69;0.0;OK
003946407;47.88;0.0;OK
003946651;57.78;0.0;OK
003946161;30.23;0.0;OK
003947637;32.76;0.0;OK
003946380;32.27;0.0;OK
003949071;54.38;0.0;OK
003947395;32.55;0.0;OK
003949824;38.25;0.0;OK
003948767;61.93;0.0;OK
003951326;74.29;0.0;OK
003949818;43.93;0.0;OK
003948248;33.93;0.0;OK
003946306;33.29;0.0;OK
003947651;78.12;0.0;OK
003948341;42.27;0.0;OK
003949014;20.82;0.0;OK
003947400;33.01;0.0;OK
003947854;34.9;0.0;OK
003947256;34.07;0.0;OK
003948773;39.94;0.0;OK
003947621;47.13;0.0;OK
003949379;39.96;0.0;OK
003947443;31.83;0.0;OK
003948409;122.48;0.0;OK
003950580;95.89;0.0;OK
003946782;34.46;0.0;OK
003949052;70.94;0.0;OK
003947319;33.96;0.0;OK
003946461;18.08;0.0;OK
003951107;38.3;0.0;OK
003950814;26.85;0.0;OK
003946959;56.71;0.0;OK
003946814;21.98;0.0;OK
003946928;16.98;0.0;OK
003948390;30.96;0.0;OK
003948021;31.56;0.0;OK
003948000;82.65;0.0;OK
003946198;20.57;0.0;OK
003949920;39.99;0.0;OK
003947960;42.95;0.0;OK
003946265;39.72;0.0;OK
003947326;66.11;0.0;OK
003946990;15.48;0.0;OK
003950518;47.2;0.0;OK
003947650;40.98;0.0;OK
003947688;44.77;0.0;OK
003946547;129.08;0.0;OK
003948547;30.67;0.0;OK
003947223;34.14;0.0;OK
003949688;31.05;0.0;OK
003951202;89.99;0.0;OK
003947040;26.97;0.0;OK
003950368;50.51;0.0;OK
003949523;100.03;0.0;OK
003950437;33.72;0.0;OK
003949857;34.46;0.0;OK
003948462;25.98;0.0;OK
003945999;43.78;0.0;OK
003949948;30.25;0.0;OK
003947488;32.41;0.0;OK
003947196;53.63;0.0;OK
003951387;23.94;0.0;OK
003947180;45.54;0.0;OK
003950658;64.04;0.0;OK
003949126;52.41;0.0;OK
003948891;39.3;0.0;OK
003946545;125.8;0.0;OK
003947979;39.42;0.0;OK
003946043;38.93;0.0;OK
003949492;43.49;0.0;OK
003949497;30.67;0.0;OK
003948437;30.92;0.0;OK
003946472;48.99;0.0;OK
003948535;39.0;0.0;OK
003946199;33.1;0.0;OK
003950672;40.26;0.0;OK
003951174;42.88;0.0;OK
003947431;33.76;0.0;OK
003950687;34.22;0.0;OK
003950328;37.16;0.0;OK
003949214;50.0;0.0;OK
003949768;39.96;0.0;OK
003947474;18.07;0.0;OK
003946385;33.95;0.0;OK
003948104;61.95;0.0;OK
003948344;30.33;0.0;OK
003951080;45.56;0.0;OK
003948454;26.13;0.0;OK
003948347;68.6;0.0;OK
003946194;31.24;0.0;OK
003947710;16.98;0.0;OK
003946036;49.21;0.0;OK
003950745;29.35;0.0;OK
003950501;36.76;0.0;OK
003946352;30.23;0.0;OK
003949428;22.95;0.0;OK
003949403;13.48;0.0;OK
003946224;40.48;0.0;OK
003950886;38.28;0.0;OK
003950231;30.81;0.0;OK
003946708;39.0;0.0;OK
003947875;50.99;0.0;OK
003948121;51.9;0.0;OK
003948059;61.55;0.0;OK
003950281;36.98;0.0;OK
003947354;37.72;0.0;OK
003948237;31.22;0.0;OK
003950679;69.99;0.0;OK
003948663;30.93;0.0;OK
003946593;37.3;0.0;OK
003946479;75.39;0.0;OK
003949981;49.6;0.0;OK
003948272;37.68;0.0;OK
003949863;59.92;0.0;OK
003946092;22.45;0.0;OK
003949251;25.98;0.0;OK
003949933;39.51;0.0;OK
003946977;49.83;0.0;OK
003950118;15.79;0.0;OK
003946423;30.33;0.0;OK
003948866;36.77;0.0;OK
003948473;33.73;0.0;OK
003950504;32.98;0.0;OK
003951375;49.24;0.0;OK
003950163;77.94;0.0;OK
003949268;52.0;0.0;OK
003947667;200.06;0.0;OK
003947543;39.55;0.0;OK
003947422;45.93;0.0;OK
003948050;31.96;0.0;OK
003948116;99.69;0.0;OK
003946532;29.99;0.0;OK
003946348;70.91;0.0;OK
003945942;37.98;0.0;OK
003947497;31.26;0.0;OK
003950393;45.26;0.0;OK
003946362;18.19;0.0;OK
003948364;33.94;0.0;OK
003948726;44.08;0.0;OK
003946132;27.45;0.0;OK
003946460;64.3;0.0;OK
003946182;30.48;0.0;OK
003947165;39.7;0.0;OK
003951187;41.93;0.0;OK
003949742;54.95;0.0;OK
003948327;33.97;0.0;OK
003946562;37.14;0.0;OK
003946551;13.94;0.0;OK
003947820;27.03;0.0;OK
003951241;89.56;0.0;OK
003948580;17.91;0.0;OK
003948724;42.94;0.0;OK
003951076;35.12;0.0;OK
003949048;49.93;0.0;OK
003948661;39.83;0.0;OK
003948359;209.8;0.0;OK
003948004;39.95;0.0;OK
003946213;31.48;0.0;OK
003951026;61.91;0.0;OK
003946881;38.4;0.0;OK
003946191;37.25;0.0;OK
003947918;22.45;0.0;OK
003949852;32.96;0.0;OK
003948924;19.14;0.0;OK
003949582;21.98;0.0;OK
003947737;37.96;0.0;OK
003951052;46.21;0.0;OK
003947301;31.1;0.0;OK
003947887;53.46;0.0;OK
003947149;154.3;0.0;OK
003948445;43.73;0.0;OK
003948967;39.94;0.0;OK
003950060;37.56;0.0;OK
003949646;207.84;0.0;OK
003946763;32.73;0.0;OK
003948630;42.4;0.0;OK
003949816;70.94;0.0;OK
003946859;39.0;0.0;OK
003946657;67.48;0.0;OK
003948189;36.22;0.0;OK
003947958;71.45;0.0;OK
003951299;67.14;0.0;OK
003947904;37.67;0.0;OK
003950812;71.44;0.0;OK
003949080;39.14;0.0;OK
003947473;13.99;0.0;OK
003948180;30.56;0.0;OK
003946837;15.09;0.0;OK
003949430;33.3;0.0;OK
003948203;32.34;0.0;OK
003948413;30.92;0.0;OK
003947346;52.0;0.0;OK
003949399;34.99;0.0;OK
003947496;32.35;0.0;OK
003945805;40.62;0.0;OK
003950394;41.2;0.0;OK
003951173;36.98;0.0;OK
003950431;30.45;0.0;OK
003946017;41.87;0.0;OK
003946975;35.98;0.0;OK
003946381;39.0;0.0;OK
003950976;47.01;0.0;OK
003947457;72.47;0.0;OK
003949296;54.94;0.0;OK
003946377;39.0;0.0;OK
003949872;93.94;0.0;OK
003950957;30.21;0.0;OK
003949966;31.76;0.0;OK
003950345;30.0;0.0;OK
003949273;138.88;0.0;OK
003950377;31.61;0.0;OK
003949942;61.0;0.0;OK
003950262;31.49;0.0;OK
003948900;17.48;0.0;OK
003946282;35.09;0.0;OK
003946749;33.27;0.0;OK
003948923;32.15;0.0;OK
003947762;30.47;0.0;OK
003946811;37.99;0.0;OK
003951373;32.91;0.0;OK
003946453;60.98;0.0;OK
003947080;39.0;0.0;OK
003949951;15.38;0.0;OK
003951020;18.45;0.0;OK
003948579;27.05;0.0;OK
003948534;26.97;0.0;OK
003946544;23.95;0.0;OK
003951152;32.48;0.0;OK
003949938;33.29;0.0;OK
003948271;63.29;0.0;OK
003947111;35.18;0.0;OK
003949289;33.49;0.0;OK
003951140;31.26;0.0;OK
003947827;33.37;0.0;OK
003949891;32.98;0.0;OK
003946786;32.97;0.0;OK
003946672;41.99;0.0;OK
003950758;39.16;0.0;OK
003949941;34.91;0.0;OK
003949560;296.4;0.0;OK
003948678;43.08;0.0;OK
003951130;39.61;0.0;OK
003946041;78.0;0.0;OK
003946369;52.0;0.0;OK
003946175;31.46;0.0;OK
003947242;46.05;0.0;OK
003946626;23.27;0.0;OK
003950503;41.98;0.0;OK
003949716;47.96;0.0;OK
003947004;112.49;0.0;OK
003949986;32.98;0.0;OK
003949321;66.72;0.0;OK
003948411;36.88;0.0;OK
003951307;31.87;0.0;OK
003948774;30.61;0.0;OK
003950507;51.91;0.0;OK
003950726;32.98;0.0;OK
003948718;41.92;0.0;OK
003949903;36.49;0.0;OK
003945982;37.98;0.0;OK
003947704;25.98;0.0;OK
003950707;53.6;0.0;OK
003947683;52.0;0.0;OK
003946550;31.18;0.0;OK
003946644;40.21;0.0;OK
003946137;22.45;0.0;OK
003948751;171.5;0.0;OK
003949322;33.96;0.0;OK
003949060;31.72;0.0;OK
003949940;28.96;0.0;OK
003946968;45.48;0.0;OK
003946078;22.45;0.0;OK
003946897;170.28;0.0;OK
003950072;44.93;0.0;OK
003951224;30.56;0.0;OK
003946011;39.0;0.0;OK
003949761;64.94;0.0;OK
003948261;73.69;0.0;OK
003950242;52.72;0.0;OK
003948308;40.16;0.0;OK
003950732;33.29;0.0;OK
003950365;51.96;0.0;OK
003948023;42.52;0.0;OK
003946511;50.76;0.0;OK
003948069;30.74;0.0;OK
003946752;31.18;0.0;OK
003950880;71.13;0.0;OK
003946313;40.0;0.0;OK
003950181;45.62;0.0;OK
003949540;20.47;0.0;OK
003947092;68.15;0.0;OK
003951111;31.17;0.0;OK
003950185;38.84;0.0;OK
003946490;51.45;0.0;OK
003946844;31.69;0.0;OK
003945975;34.53;0.0;OK
003946389;33.71;0.0;OK
003949637;11.18;0.0;OK
003947029;60.45;0.0;OK
003950541;38.98;0.0;OK
003948907;30.92;0.0;OK
003948041;41.5;0.0;OK
003951270;36.99;0.0;OK
003949418;25.98;0.0;OK
003947711;33.69;0.0;OK
003946623;39.0;0.0;OK
003950893;48.64;0.0;OK
